uid,labname,numTrials,timestamp
user_14,project1,60,2020-05-12 17:08:44.828686
user_14,project1,61,2020-05-12 17:10:52.018174
user_14,project1,62,2020-05-12 17:12:13.749721
user_14,project1,63,2020-05-12 17:15:18.281598
user_14,project1,64,2020-05-12 17:19:03.358202
user_14,project1,65,2020-05-12 17:20:23.764472
user_14,project1,66,2020-05-12 17:22:17.162075
user_14,project1,67,2020-05-12 17:24:35.065201
user_14,project1,68,2020-05-12 17:26:40.390299
user_14,project1,69,2020-05-12 17:31:14.455569
user_4,project1,95,2020-05-12 17:34:39.487826
user_14,project1,70,2020-05-12 17:35:07.145684
user_14,project1,71,2020-05-12 17:37:35.873996
user_14,project1,72,2020-05-12 17:39:38.328428
user_2,project1,76,2020-05-12 17:40:18.769740
user_14,project1,73,2020-05-12 17:41:24.515980
user_14,project1,74,2020-05-12 17:42:57.081085
user_29,project1,6,2020-05-12 17:44:34.453927
user_29,project1,7,2020-05-12 17:46:24.450031
user_29,project1,8,2020-05-12 17:50:07.605360
user_13,project1,30,2020-05-12 17:51:16.523704
user_14,project1,75,2020-05-12 17:53:41.375790
user_29,project1,9,2020-05-12 17:54:10.006845
user_25,project1,41,2020-05-12 17:57:50.241982
user_29,project1,10,2020-05-12 17:59:30.399260
user_14,project1,76,2020-05-12 18:00:34.802411
user_29,project1,11,2020-05-12 18:02:03.128638
user_14,project1,77,2020-05-12 18:04:02.358113
user_4,project1,96,2020-05-12 18:07:38.360702
user_3,project1,55,2020-05-12 18:07:54.772923
user_29,project1,12,2020-05-12 18:08:56.480449
user_3,project1,56,2020-05-12 18:10:57.352339
user_14,project1,78,2020-05-12 18:12:55.991023
user_25,project1,42,2020-05-12 18:16:14.416321
user_25,project1,43,2020-05-12 18:17:39.600080
user_14,project1,79,2020-05-12 18:19:59.969628
user_25,project1,44,2020-05-12 18:23:07.065308
user_14,project1,80,2020-05-12 18:23:25.977782
user_29,project1,13,2020-05-12 18:25:28.272397
user_25,project1,45,2020-05-12 18:25:54.252465
user_25,project1,46,2020-05-12 18:28:13.503310
user_14,project1,81,2020-05-12 18:33:38.256108
user_14,project1,82,2020-05-12 18:36:23.706753
user_25,project1,47,2020-05-12 18:38:20.804713
user_25,project1,48,2020-05-12 18:43:14.728852
user_4,project1,97,2020-05-12 18:48:34.222937
user_14,project1,83,2020-05-12 18:49:20.803591
user_25,project1,49,2020-05-12 18:53:59.255192
user_14,project1,84,2020-05-12 18:54:55.342417
user_25,project1,50,2020-05-12 18:57:23.276365
user_14,project1,85,2020-05-12 18:59:09.181121
user_25,project1,51,2020-05-12 19:03:10.925683
user_25,project1,52,2020-05-12 19:06:15.665090
user_4,project1,98,2020-05-12 19:07:32.433731
user_14,project1,86,2020-05-12 19:07:55.973779
user_25,project1,53,2020-05-12 19:08:21.351632
user_14,project1,87,2020-05-12 19:10:32.590514
user_4,project1,99,2020-05-12 19:13:27.976070
user_29,project1,14,2020-05-12 19:15:14.754796
user_14,project1,88,2020-05-12 19:15:24.778523
user_29,project1,15,2020-05-12 19:18:03.734354
user_4,project1,100,2020-05-12 19:19:40.323767
user_14,project1,89,2020-05-12 19:19:51.826312
user_4,project1,101,2020-05-12 19:21:28.854631
user_14,project1,90,2020-05-12 19:22:12.005903
user_14,project1,91,2020-05-12 19:24:06.161571
user_29,project1,16,2020-05-12 19:28:25.252469
user_29,project1,17,2020-05-12 19:29:33.186392
user_29,project1,18,2020-05-12 19:31:44.300082
user_4,project1,102,2020-05-12 19:34:37.395762
user_4,project1,103,2020-05-12 19:35:49.961935
user_4,project1,104,2020-05-12 19:44:27.784061
user_4,project1,105,2020-05-12 19:49:13.277209
user_4,project1,106,2020-05-12 19:50:43.409971
user_14,project1,92,2020-05-12 20:03:05.008202
user_4,project1,107,2020-05-12 20:09:16.060236
user_4,project1,108,2020-05-12 20:11:11.185988
user_10,project1,1,2020-05-12 20:12:28.056618
user_10,project1,2,2020-05-12 20:15:16.283126
user_4,project1,109,2020-05-12 20:21:39.113632
user_2,project1,77,2020-05-12 20:25:44.752397
user_4,project1,110,2020-05-12 20:28:41.352726
user_2,project1,78,2020-05-12 20:33:01.944628
user_4,project1,111,2020-05-12 20:34:43.017637
user_10,project1,3,2020-05-12 20:38:04.118936
user_4,project1,112,2020-05-12 20:39:39.007520
user_10,project1,4,2020-05-12 20:42:41.829664
user_4,project1,113,2020-05-12 20:45:02.080255
user_10,project1,5,2020-05-12 20:48:25.734373
user_4,project1,114,2020-05-12 20:51:36.568185
user_10,project1,6,2020-05-12 20:52:27.189742
user_4,project1,115,2020-05-12 20:59:52.637167
user_4,project1,116,2020-05-12 21:11:06.967622
user_4,project1,117,2020-05-12 21:16:58.307418
user_4,project1,118,2020-05-12 21:21:40.292459
user_4,project1,119,2020-05-12 21:26:37.005283
user_10,project1,7,2020-05-12 21:30:02.625844
user_4,project1,120,2020-05-12 21:33:53.949179
user_4,project1,121,2020-05-12 21:38:43.989097
user_4,project1,122,2020-05-12 21:44:38.792287
user_4,project1,123,2020-05-12 21:52:40.225812
user_25,project1,54,2020-05-12 21:55:27.171025
user_4,project1,124,2020-05-12 21:59:19.277462
user_4,project1,125,2020-05-12 22:01:23.214293
user_2,project1,79,2020-05-13 07:46:25.286129
user_2,project1,80,2020-05-13 07:50:13.515840
user_28,project1,3,2020-05-13 11:57:52.024400
user_24,project1,1,2020-05-13 12:24:16.035464
user_24,project1,2,2020-05-13 12:37:38.213205
user_24,project1,3,2020-05-13 12:46:45.401474
user_2,project1,81,2020-05-13 12:49:40.344044
user_2,project1,82,2020-05-13 12:52:25.997293
user_2,project1,83,2020-05-13 12:53:59.721103
user_28,project1,4,2020-05-13 12:55:53.420090
user_2,project1,84,2020-05-13 12:57:03.276314
user_28,project1,5,2020-05-13 12:59:05.869143
user_28,project1,6,2020-05-13 13:01:51.669806
user_28,project1,7,2020-05-13 13:04:09.901860
user_28,project1,8,2020-05-13 13:06:30.904285
user_28,project1,9,2020-05-13 13:09:37.406954
user_28,project1,10,2020-05-13 13:19:37.646537
user_28,project1,11,2020-05-13 13:24:01.654026
user_28,project1,12,2020-05-13 13:26:30.925165
user_2,project1,85,2020-05-13 13:49:48.576411
user_2,project1,86,2020-05-13 13:51:28.505243
user_2,project1,87,2020-05-13 13:52:56.769448
user_25,project1,55,2020-05-13 14:03:22.815141
user_24,project1,4,2020-05-13 14:06:53.201236
user_25,project1,56,2020-05-13 14:14:41.632694
user_24,project1,5,2020-05-13 14:53:53.674335
user_24,project1,6,2020-05-13 15:04:02.853446
user_24,project1,7,2020-05-13 15:08:11.444936
user_24,project1,8,2020-05-13 15:25:26.146195
user_28,project1,13,2020-05-13 15:29:25.586400
user_25,project1,57,2020-05-13 16:03:13.099385
user_2,project1,88,2020-05-13 16:33:39.629549
user_28,project1,14,2020-05-13 17:00:34.281419
user_28,project1,15,2020-05-13 17:12:04.906018
user_28,project1,16,2020-05-13 17:26:35.040657
user_29,project1,19,2020-05-13 17:30:58.988846
user_29,project1,20,2020-05-13 17:31:49.623653
user_29,project1,21,2020-05-13 17:32:57.297251
user_29,project1,22,2020-05-13 17:34:16.870724
user_28,project1,17,2020-05-13 18:09:03.151715
user_28,project1,18,2020-05-13 18:11:24.024616
user_28,project1,19,2020-05-13 18:14:32.563587
user_28,project1,20,2020-05-13 18:17:46.008558
user_18,project1,8,2020-05-13 18:34:05.505358
user_24,project1,9,2020-05-13 18:34:09.801068
user_4,project1,126,2020-05-13 18:52:22.007541
user_4,project1,127,2020-05-13 18:53:43.396704
user_10,project1,8,2020-05-13 19:23:37.856324
user_29,project1,23,2020-05-13 19:26:43.573714
user_10,project1,9,2020-05-13 19:28:35.880709
user_29,project1,24,2020-05-13 19:29:20.158013
user_29,project1,25,2020-05-13 19:34:27.458409
user_29,project1,26,2020-05-13 19:35:50.604526
user_6,project1,1,2020-05-13 19:50:34.262602
user_29,project1,27,2020-05-13 19:59:27.554006
user_10,project1,10,2020-05-13 20:09:32.821837
user_29,project1,28,2020-05-13 20:26:55.013391
user_29,project1,29,2020-05-13 20:28:22.510782
user_26,project1,36,2020-05-13 20:31:46.657165
user_26,project1,37,2020-05-13 20:33:56.702213
user_26,project1,38,2020-05-13 20:35:26.817830
user_4,project1,128,2020-05-13 20:51:14.686860
user_29,project1,30,2020-05-13 20:54:49.048154
user_29,project1,31,2020-05-13 20:58:04.457674
user_2,project1,89,2020-05-13 21:00:50.568986
user_26,project1,39,2020-05-13 21:01:15.941241
user_29,project1,32,2020-05-13 21:01:57.648372
user_26,project1,40,2020-05-13 21:02:22.977000
user_2,project1,90,2020-05-13 21:02:52.275352
user_4,project1,129,2020-05-13 21:03:30.789419
user_2,project1,91,2020-05-13 21:04:05.165803
user_4,project1,130,2020-05-13 21:06:47.184020
user_2,project1,92,2020-05-13 21:09:19.426445
user_4,project1,131,2020-05-13 21:09:33.553028
user_4,project1,132,2020-05-13 21:10:02.163177
user_29,project1,33,2020-05-13 21:10:45.326239
user_29,project1,34,2020-05-13 21:12:18.565279
user_26,project1,41,2020-05-13 21:13:02.183542
user_10,project1,11,2020-05-13 21:15:26.513716
user_10,project1,12,2020-05-13 21:16:55.137525
user_10,project1,13,2020-05-13 21:17:29.197063
user_10,project1,14,2020-05-13 21:21:56.099770
user_2,project1,93,2020-05-13 21:22:27.370764
user_10,project1,15,2020-05-13 21:22:58.360608
user_10,project1,16,2020-05-13 21:23:44.799551
user_10,project1,17,2020-05-13 21:24:29.457324
user_26,project1,42,2020-05-13 21:32:32.746633
user_26,project1,43,2020-05-13 21:37:52.915616
user_4,project1,133,2020-05-13 21:39:26.029031
user_26,project1,44,2020-05-13 21:42:21.317023
user_4,project1,134,2020-05-13 21:42:36.436153
user_26,project1,45,2020-05-13 21:43:35.864152
user_26,project1,46,2020-05-13 21:44:54.230559
user_26,project1,47,2020-05-13 21:46:10.674467
user_4,project1,135,2020-05-13 21:46:34.405558
user_10,project1,18,2020-05-13 21:48:37.998421
user_26,project1,48,2020-05-13 21:50:40.462438
user_4,project1,136,2020-05-13 21:50:51.282618
user_4,project1,137,2020-05-13 21:52:29.382179
user_10,project1,19,2020-05-13 21:53:03.640551
user_10,project1,20,2020-05-13 21:57:47.044202
user_10,project1,21,2020-05-13 22:02:29.954989
user_26,project1,49,2020-05-13 23:31:37.433769
user_26,project1,50,2020-05-13 23:33:14.875543
user_26,project1,51,2020-05-13 23:44:14.146363
user_26,project1,52,2020-05-13 23:59:33.143204
user_26,project1,53,2020-05-14 00:00:57.174472
user_26,project1,54,2020-05-14 00:02:24.340874
user_26,project1,55,2020-05-14 09:26:36.521094
user_26,project1,56,2020-05-14 10:00:44.723819
user_26,project1,56,2020-05-14 10:00:44.733203
user_26,project1,56,2020-05-14 10:00:44.947803
user_26,project1,57,2020-05-14 10:02:20.614185
user_4,project1,138,2020-05-14 10:03:33.087224
user_4,project1,139,2020-05-14 10:24:14.540606
user_25,project1,58,2020-05-14 10:29:05.509273
user_4,project1,140,2020-05-14 10:29:48.144323
user_19,project1,1,2020-05-14 10:33:45.495389
user_25,project1,59,2020-05-14 10:34:33.434461
user_19,project1,2,2020-05-14 10:36:12.575767
user_19,project1,3,2020-05-14 10:36:17.438079
user_4,project1,141,2020-05-14 10:36:57.212852
user_4,project1,142,2020-05-14 10:38:42.759139
user_25,project1,60,2020-05-14 10:40:49.891624
user_25,project1,61,2020-05-14 10:41:17.687798
user_4,project1,143,2020-05-14 10:46:00.898363
user_25,project1,62,2020-05-14 10:47:11.543467
user_4,project1,144,2020-05-14 10:50:24.654695
user_4,project1,145,2020-05-14 10:53:39.171118
user_25,project1,63,2020-05-14 10:57:35.130948
user_25,project1,64,2020-05-14 11:01:35.041028
user_25,project1,65,2020-05-14 11:04:09.358985
user_25,project1,66,2020-05-14 11:06:43.561119
user_25,project1,67,2020-05-14 11:09:16.073882
user_25,project1,68,2020-05-14 11:11:13.401439
user_28,project1,21,2020-05-14 11:21:51.540297
user_28,project1,22,2020-05-14 11:23:14.179124
user_28,project1,23,2020-05-14 11:44:55.205405
user_28,project1,24,2020-05-14 11:50:11.551703
user_19,project1,4,2020-05-14 12:47:54.266377
user_19,project1,5,2020-05-14 12:50:38.016948
user_14,project1,93,2020-05-14 13:00:58.127491
user_14,project1,94,2020-05-14 13:03:33.373570
user_14,project1,95,2020-05-14 13:06:40.525895
user_14,project1,96,2020-05-14 13:08:43.250937
user_14,project1,97,2020-05-14 13:15:15.781536
user_24,project1,10,2020-05-14 13:31:06.823462
user_24,project1,11,2020-05-14 13:50:22.861026
user_25,project1,69,2020-05-14 13:51:23.674415
user_25,project1,70,2020-05-14 13:54:49.714737
user_25,project1,71,2020-05-14 13:56:59.012598
user_25,project1,72,2020-05-14 14:22:20.962069
user_25,project1,73,2020-05-14 14:31:14.718338
user_25,project1,74,2020-05-14 14:32:34.549879
user_24,project1,12,2020-05-14 14:32:55.626528
user_20,project1,12,2020-05-14 14:34:10.305035
user_25,project1,75,2020-05-14 14:35:22.941437
user_24,project1,13,2020-05-14 14:36:27.628206
user_17,project1,5,2020-05-14 14:37:32.604511
user_20,project1,13,2020-05-14 14:40:53.529266
user_24,project1,14,2020-05-14 14:44:57.429603
user_24,project1,15,2020-05-14 14:46:52.415652
user_24,project1,16,2020-05-14 14:48:15.451338
user_10,project1,23,2020-05-14 14:49:17.420846
user_10,project1,24,2020-05-14 14:50:35.968843
user_10,project1,25,2020-05-14 14:53:40.612288
user_24,project1,17,2020-05-14 15:02:59.270539
user_19,project1,6,2020-05-14 15:03:31.429002
user_24,project1,18,2020-05-14 15:04:39.005774
user_24,project1,19,2020-05-14 15:05:52.613209
user_19,project1,7,2020-05-14 15:06:21.168674
user_24,project1,20,2020-05-14 15:07:25.612694
user_19,project1,8,2020-05-14 15:08:42.649208
user_24,project1,21,2020-05-14 15:09:13.495755
user_19,project1,9,2020-05-14 15:10:19.892352
user_24,project1,22,2020-05-14 15:10:42.185168
user_24,project1,23,2020-05-14 15:11:48.844316
user_24,project1,24,2020-05-14 15:14:34.058445
user_24,project1,25,2020-05-14 15:16:12.045660
user_19,project1,10,2020-05-14 15:18:09.060550
user_20,project1,14,2020-05-14 15:20:46.532116
user_24,project1,26,2020-05-14 15:22:52.404055
user_24,project1,27,2020-05-14 15:27:38.848957
user_20,project1,15,2020-05-14 15:28:09.159198
user_24,project1,28,2020-05-14 15:32:49.878891
user_24,project1,29,2020-05-14 15:35:12.199659
user_20,project1,16,2020-05-14 15:38:42.771702
user_20,project1,17,2020-05-14 15:40:04.975138
user_19,project1,11,2020-05-14 15:40:37.615000
user_8,project1,1,2020-05-14 15:42:04.002981
user_20,project1,18,2020-05-14 15:44:31.496690
user_19,project1,12,2020-05-14 15:45:34.603077
user_19,project1,13,2020-05-14 15:45:36.402532
user_24,project1,30,2020-05-14 15:45:59.414621
user_20,project1,19,2020-05-14 15:46:07.695250
user_8,project1,2,2020-05-14 15:50:51.715993
user_26,project1,58,2020-05-14 15:55:04.851942
user_20,project1,20,2020-05-14 15:55:38.715502
user_20,project1,21,2020-05-14 15:57:09.268389
user_26,project1,59,2020-05-14 15:57:44.744371
user_20,project1,22,2020-05-14 15:58:08.901525
user_20,project1,23,2020-05-14 15:58:58.991739
user_26,project1,60,2020-05-14 15:59:22.381999
user_20,project1,24,2020-05-14 16:00:26.707098
user_26,project1,61,2020-05-14 16:01:02.394365
user_20,project1,25,2020-05-14 16:02:02.655781
user_4,project1,146,2020-05-14 16:03:17.176932
user_4,project1,147,2020-05-14 16:05:48.603660
user_4,project1,148,2020-05-14 16:08:18.430929
user_4,project1,149,2020-05-14 16:10:03.403853
user_8,project1,3,2020-05-14 16:11:00.491523
user_20,project1,26,2020-05-14 16:11:05.588049
user_4,project1,150,2020-05-14 16:12:04.079125
user_4,project1,151,2020-05-14 16:15:25.417769
user_20,project1,27,2020-05-14 16:17:23.360898
user_4,project1,152,2020-05-14 16:17:28.945957
user_8,project1,4,2020-05-14 16:18:00.528528
user_10,project1,26,2020-05-14 16:18:19.338326
user_19,project1,14,2020-05-14 16:18:44.379398
user_18,project1,9,2020-05-14 16:21:51.341064
user_20,project1,28,2020-05-14 16:21:59.252376
user_4,project1,153,2020-05-14 16:22:28.181858
user_10,project1,27,2020-05-14 16:23:35.953700
user_4,project1,154,2020-05-14 16:26:15.442575
user_26,project1,62,2020-05-14 16:27:15.756541
user_4,project1,155,2020-05-14 16:28:25.881093
user_20,project1,29,2020-05-14 16:29:35.640976
user_4,project1,156,2020-05-14 16:30:33.503200
user_4,project1,157,2020-05-14 16:32:16.167175
user_18,project1,10,2020-05-14 16:32:46.077732
user_10,project1,28,2020-05-14 16:32:56.594356
user_4,project1,158,2020-05-14 16:35:20.808824
user_20,project1,30,2020-05-14 16:35:37.272347
user_10,project1,29,2020-05-14 16:35:44.993139
user_26,project1,63,2020-05-14 16:36:25.493999
user_4,project1,159,2020-05-14 16:36:49.619060
user_4,project1,160,2020-05-14 16:38:15.824592
user_26,project1,64,2020-05-14 16:38:33.991724
user_10,project1,30,2020-05-14 16:39:05.459884
user_4,project1,161,2020-05-14 16:39:33.720851
user_18,project1,11,2020-05-14 16:40:25.430509
user_4,project1,162,2020-05-14 16:40:30.128431
user_8,project1,5,2020-05-14 16:41:03.916147
user_10,project1,31,2020-05-14 16:41:07.317832
user_24,project1,31,2020-05-14 16:41:32.663486
user_28,project1,25,2020-05-14 16:42:48.998712
user_18,project1,12,2020-05-14 16:44:14.774502
user_20,project1,31,2020-05-14 16:47:26.232460
user_20,project1,32,2020-05-14 16:50:26.227178
user_19,project1,15,2020-05-14 16:52:48.472181
user_10,project1,32,2020-05-14 16:54:38.805360
user_19,project1,16,2020-05-14 16:56:30.893019
user_20,project1,33,2020-05-14 16:58:23.945857
user_19,project1,17,2020-05-14 16:58:40.826982
user_10,project1,33,2020-05-14 16:59:17.155280
user_20,project1,34,2020-05-14 17:00:05.614392
user_20,project1,35,2020-05-14 17:00:15.689340
user_19,project1,18,2020-05-14 17:00:54.558300
user_20,project1,36,2020-05-14 17:01:22.067919
user_20,project1,37,2020-05-14 17:02:34.617198
user_20,project1,38,2020-05-14 17:05:58.148498
user_10,project1,34,2020-05-14 17:06:04.081476
user_20,project1,39,2020-05-14 17:06:34.584398
user_19,project1,19,2020-05-14 17:08:34.533430
user_19,project1,20,2020-05-14 17:08:35.404990
user_4,project1,163,2020-05-14 17:11:10.723490
user_20,project1,40,2020-05-14 17:11:28.194212
user_10,project1,35,2020-05-14 17:12:03.622658
user_13,project1,31,2020-05-14 17:14:15.260305
user_10,project1,36,2020-05-14 17:17:47.976466
user_20,project1,41,2020-05-14 17:18:13.712512
user_10,project1,37,2020-05-14 17:19:31.775135
user_20,project1,42,2020-05-14 17:27:16.636508
user_10,project1,38,2020-05-14 17:28:14.657886
user_20,project1,43,2020-05-14 17:31:01.840260
user_20,project1,44,2020-05-14 17:33:50.386859
user_20,project1,45,2020-05-14 17:35:07.975895
user_10,project1,39,2020-05-14 17:35:25.026664
user_20,project1,46,2020-05-14 17:37:05.628103
user_20,project1,47,2020-05-14 17:39:04.661478
user_20,project1,48,2020-05-14 17:39:50.494199
user_8,project1,6,2020-05-14 17:40:47.781946
user_20,project1,49,2020-05-14 17:46:53.283929
user_8,project1,7,2020-05-14 17:46:54.469822
user_12,project1,1,2020-05-14 18:17:40.702024
user_15,project1,1,2020-05-14 18:26:10.569400
user_20,project1,50,2020-05-14 18:35:24.044641
user_15,project1,2,2020-05-14 18:35:50.701575
user_20,project1,51,2020-05-14 18:36:50.544219
user_20,project1,52,2020-05-14 18:39:32.041482
user_20,project1,53,2020-05-14 18:42:19.201078
user_10,project1,40,2020-05-14 18:44:44.929302
user_10,project1,41,2020-05-14 18:59:41.905953
user_27,project1,1,2020-05-14 19:00:59.327114
user_27,project1,2,2020-05-14 19:04:22.276869
user_27,project1,3,2020-05-14 19:04:22.526674
user_27,project1,4,2020-05-14 19:09:11.194077
user_27,project1,5,2020-05-14 19:10:47.090903
user_10,project1,42,2020-05-14 19:12:39.645370
user_27,project1,6,2020-05-14 19:13:23.566800
user_27,project1,7,2020-05-14 19:14:37.976804
user_12,project1,2,2020-05-14 19:17:06.327009
user_10,project1,43,2020-05-14 19:22:37.417372
user_24,project1,32,2020-05-14 19:25:12.273989
user_10,project1,44,2020-05-14 19:26:23.137432
user_24,project1,33,2020-05-14 19:29:27.520559
user_10,project1,45,2020-05-14 19:32:51.744632
user_10,project1,46,2020-05-14 19:33:08.055522
user_10,project1,47,2020-05-14 19:43:42.578339
user_10,project1,48,2020-05-14 19:46:40.149287
user_30,project1,18,2020-05-14 19:46:52.577130
user_10,project1,49,2020-05-14 19:49:16.268446
user_10,project1,50,2020-05-14 19:52:16.608113
user_10,project1,51,2020-05-14 19:56:17.112689
user_10,project1,52,2020-05-14 19:59:09.034130
user_16,project1,4,2020-05-14 19:59:51.993274
user_16,project1,5,2020-05-14 19:59:57.111458
user_10,project1,53,2020-05-14 20:02:18.075037
user_10,project1,54,2020-05-14 20:02:25.754872
user_16,project1,6,2020-05-14 20:03:19.389503
user_10,project1,55,2020-05-14 20:04:04.075211
user_10,project1,56,2020-05-14 20:08:39.802748
user_10,project1,57,2020-05-14 20:11:43.058727
user_19,project1,21,2020-05-14 20:13:57.830437
user_18,project1,13,2020-05-14 20:14:25.295715
user_19,project1,22,2020-05-14 20:21:19.856179
user_16,project1,7,2020-05-14 20:22:12.285110
user_10,project1,58,2020-05-14 20:22:16.824542
user_19,project1,23,2020-05-14 20:24:41.470596
user_18,project1,14,2020-05-14 20:26:23.311372
user_19,project1,24,2020-05-14 20:30:29.326761
user_16,project1,8,2020-05-14 20:30:41.874950
user_16,project1,9,2020-05-14 20:31:46.169658
user_16,project1,10,2020-05-14 20:32:11.259947
user_1,project1,1,2020-05-14 20:56:08.898880
user_1,project1,2,2020-05-14 20:58:02.313690
user_1,project1,3,2020-05-14 20:58:46.322457
user_12,project1,3,2020-05-14 21:00:16.494769
user_21,project1,8,2020-05-14 21:00:17.120721
user_31,project1,7,2020-05-14 21:01:27.744657
user_3,project1,57,2020-05-14 21:03:54.355057
user_14,project1,98,2020-05-14 21:04:41.116375
user_12,project1,4,2020-05-14 21:05:01.138161
user_21,project1,9,2020-05-14 21:05:02.139323
user_31,project1,8,2020-05-14 21:05:33.285202
user_3,project1,58,2020-05-14 21:05:43.828720
user_14,project1,99,2020-05-14 21:06:49.091173
user_6,project1,2,2020-05-14 21:06:53.834076
user_1,project1,4,2020-05-14 21:08:15.434237
user_1,project1,5,2020-05-14 21:10:14.867603
user_28,project1,26,2020-05-14 21:10:46.499768
user_29,project1,35,2020-05-14 21:11:38.212546
user_25,project1,76,2020-05-14 21:11:50.335228
user_8,project1,8,2020-05-14 21:12:17.314337
user_15,project1,3,2020-05-14 21:12:41.927278
user_1,project1,6,2020-05-14 21:12:49.812670
user_30,project1,19,2020-05-14 21:12:53.826420
user_13,project1,32,2020-05-14 21:13:13.640475
user_17,project1,6,2020-05-14 21:13:20.537441
user_20,project1,54,2020-05-14 21:13:35.495306
user_10,project1,59,2020-05-14 21:13:57.795593
user_19,project1,25,2020-05-14 21:14:06.446072
user_18,project1,15,2020-05-14 21:14:21.034018
user_22,project1,2,2020-05-14 21:14:28.964741
user_24,project1,34,2020-05-14 21:14:34.691633
user_1,project1,7,2020-05-14 21:15:08.710338
user_4,project1,164,2020-05-14 21:15:17.580667
user_2,project1,94,2020-05-14 21:15:33.132260
user_27,project1,8,2020-05-14 21:15:49.794754
user_26,project1,65,2020-05-14 21:15:54.477930
user_2,project1,95,2020-05-14 21:16:10.485485
user_18,project1,16,2020-05-14 21:16:54.174026
user_18,project1,17,2020-05-14 21:18:08.157634
user_14,code_rvw,20,2020-05-14 21:19:43.073940
user_18,project1,18,2020-05-14 21:19:59.794116
user_1,project1,8,2020-05-14 21:21:00.651643
user_18,project1,19,2020-05-14 21:21:15.719557
user_1,project1,9,2020-05-14 21:23:00.570667
user_18,project1,20,2020-05-14 21:23:38.421024
user_18,project1,21,2020-05-14 21:25:31.398195
user_18,project1,22,2020-05-14 21:28:07.715943
user_1,project1,10,2020-05-14 21:28:15.259720
user_18,project1,23,2020-05-14 21:30:16.603135
user_18,project1,24,2020-05-14 21:32:30.257251
user_18,project1,25,2020-05-14 21:38:56.642229
user_18,project1,26,2020-05-14 21:40:19.973845
user_25,project1,77,2020-05-14 21:41:35.758575
user_18,project1,27,2020-05-14 21:42:30.250427
user_18,project1,28,2020-05-14 21:47:36.662961
user_18,project1,29,2020-05-14 21:53:04.357805
user_1,code_rvw,10,2020-05-14 21:53:24.665307
user_18,project1,30,2020-05-14 21:57:07.957835
user_18,project1,31,2020-05-14 22:03:13.169997
user_1,project1,11,2020-05-14 22:19:38.776407
user_26,project1,66,2020-05-14 22:38:19.364506
user_26,project1,67,2020-05-14 22:38:48.163517
user_19,project1,26,2020-05-15 10:22:39.698523
user_19,project1,27,2020-05-15 10:22:46.248162
user_19,project1,28,2020-05-15 10:23:18.043212
user_28,project1,27,2020-05-15 10:38:14.430013
user_19,project1,29,2020-05-15 10:52:23.922331
user_8,laba06,1,2020-05-16 17:56:15.755553
user_8,laba06,2,2020-05-16 17:57:49.126243
user_8,laba06s,1,2020-05-16 20:01:07.900727
user_29,laba06,1,2020-05-17 09:03:29.037655
user_3,laba06,1,2020-05-17 09:56:40.480319
user_29,laba06s,1,2020-05-17 15:09:45.514508
user_29,laba06s,2,2020-05-17 15:10:46.863090
user_29,laba06s,3,2020-05-17 15:19:06.219999
user_29,laba06s,4,2020-05-17 15:25:30.293421
user_29,laba06s,5,2020-05-17 15:48:51.878823
user_1,laba06,1,2020-05-17 16:26:35.268534
user_28,laba06,1,2020-05-17 17:08:48.257050
user_28,laba06,2,2020-05-17 17:10:38.767754
user_4,laba06,1,2020-05-17 18:47:30.533305
user_4,laba06,2,2020-05-17 18:55:39.506728
user_4,laba06,3,2020-05-17 19:10:53.579773
user_4,laba06,4,2020-05-17 19:17:39.910804
user_4,laba06,5,2020-05-17 19:38:57.390594
user_4,laba06,6,2020-05-17 19:42:54.711762
user_16,laba06,1,2020-05-17 20:14:07.722742
user_31,laba06,1,2020-05-17 20:25:18.323894
user_16,laba06,2,2020-05-17 21:44:28.688602
user_16,laba06,3,2020-05-17 21:44:55.091738
user_16,laba06,4,2020-05-17 21:52:06.820190
user_16,laba06,5,2020-05-17 21:54:19.899039
user_16,laba06,6,2020-05-17 21:54:34.680179
user_16,laba06,7,2020-05-17 21:56:09.616136
user_16,laba06,8,2020-05-17 22:15:25.356472
user_16,laba06,9,2020-05-17 22:23:05.744415
user_16,laba06,10,2020-05-17 22:23:11.220412
user_16,laba06,11,2020-05-17 22:25:15.204164
user_6,laba06,1,2020-05-18 16:36:11.611686
user_25,laba06,1,2020-05-18 17:07:47.988807
user_4,laba06s,1,2020-05-18 17:36:11.688502
user_13,laba06,1,2020-05-19 08:40:13.532169
user_7,laba06,1,2020-05-19 08:40:28.258054
user_12,laba06,1,2020-05-19 08:41:51.082304
user_3,laba06s,1,2020-05-19 08:42:50.851878
user_3,laba06s,2,2020-05-19 08:53:34.928324
user_3,laba06s,3,2020-05-19 08:55:44.911180
user_3,laba06s,4,2020-05-19 09:00:03.498867
user_22,laba06,1,2020-05-19 09:00:24.831639
user_22,laba06s,1,2020-05-19 09:07:15.767802
user_19,laba06,1,2020-05-19 10:25:54.121465
user_7,laba06,2,2020-05-19 11:36:53.876317
user_10,laba06,1,2020-05-19 11:39:28.885637
user_7,laba06,3,2020-05-19 11:39:48.991823
user_10,laba06,2,2020-05-19 11:41:57.375917
user_2,laba06,1,2020-05-19 14:22:58.154732
user_2,laba06,2,2020-05-19 14:25:31.498593
user_2,laba06,3,2020-05-19 14:27:44.689160
